0		0		0		0		0		0		0		0		0		560		560		560		560		584		560		584		560		584		584		584		584		560		0		0		0		
0		0		0		0		0		0		0		0		0		560		584		584		560		584		584		584		584		584		560		560		560		560		0		0		0		
0		0		0		0		0		0		0		0		0		560		584		584		584		584		560		584		560		584		584		584		584		560		0		0		0		
0		0		0		0		0		0		0		0		0		560		584		560		560		584		560		584		560		584		560		560		584		560		0		0		0		
0		0		0		0		0		0		0		0		0		560		584		560		584		584		560		584		560		584		560		560		584		560		0		0		0		
0		0		0		0		0		0		0		0		0		560		584		560		584		584		560		584		560		584		584		584		584		560		0		0		0		
0		0		0		0		0		0		0		0		0		560		560		560		560		560		560		560		560		560		560		560		560		560		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		


0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		5		0		0		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		0		0		0		5		0		5		0		5		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		0		0		0		5		0		5		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		0		0		0		5		0		5		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		0		0		0		5		0		0		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		5		0		5		0		5		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		0		5		0		0		0		0		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		0		0		0		0		0		0		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		0		0		0		5		0		5		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		5		0		0		5		0		5		0		0		5		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		5		0		5		0		0		5		0		5		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		5		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		


0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		


